Roll (x), Pitch (Y), Yaw (Z), Time (s)
-5.62,-0.90,82.00,1534.22
-5.50,-0.93,80.44,1534.44
-5.52,-0.94,78.51,1534.56
-5.49,-0.93,79.52,1534.67
-5.55,-0.92,79.51,1534.79
-5.55,-0.97,79.36,1534.90
-5.56,-0.91,80.09,1535.01
-5.54,-0.91,80.70,1535.13
-5.56,-0.96,82.05,1535.24
-5.52,-0.87,83.05,1535.36
-5.57,-0.88,82.39,1535.47
-5.59,-0.86,81.69,1535.68
-5.51,-0.93,82.78,1535.79
-5.56,-0.94,81.38,1535.91
-5.56,-0.93,83.68,1536.02
-5.62,-0.91,83.00,1536.14
-5.47,-0.89,84.54,1536.25
-5.58,-0.84,85.22,1536.36
-5.57,-0.87,84.63,1536.48
-5.51,-0.92,82.35,1536.59
-5.57,-0.96,76.44,1536.70
-5.57,-0.91,79.78,1536.93
-5.53,-0.89,81.02,1537.04
-5.58,-0.89,80.18,1537.16
-5.50,-0.90,80.05,1537.27
-5.53,-0.91,76.46,1537.39
-5.54,-0.86,77.31,1537.50
-5.55,-0.89,78.24,1537.61
-5.55,-0.88,80.80,1537.73
-5.58,-0.89,83.32,1537.84
-5.55,-0.87,81.60,1537.95
-5.51,-0.96,86.09,1538.16
-5.55,-0.89,81.45,1538.28
-5.53,-0.97,83.08,1538.39
-5.55,-0.85,83.48,1538.51
-5.53,-0.90,81.92,1538.62
-5.52,-0.92,81.88,1538.73
-5.52,-0.93,81.01,1538.85
-5.50,-0.94,81.23,1538.96
-5.55,-0.93,81.05,1539.08
-5.57,-0.93,83.19,1539.19
-5.56,-0.86,80.94,1539.41
-5.55,-0.89,80.31,1539.53
-5.60,-0.81,81.64,1539.64
-5.56,-0.86,81.60,1539.76
-5.55,-0.90,82.35,1539.87
-5.62,-0.91,83.22,1539.98
-5.53,-0.94,83.56,1540.10
-5.52,-0.89,83.60,1540.21
-5.53,-0.91,82.22,1540.33
-5.54,-0.89,81.35,1540.44
-5.57,-0.88,79.48,1540.65
-5.50,-0.88,79.18,1540.76
-5.59,-0.88,79.51,1540.88
-5.55,-0.96,79.51,1540.99
-5.54,-0.91,79.32,1541.10
-5.56,-0.87,81.50,1541.22
-5.55,-0.95,82.28,1541.33
-5.51,-0.93,82.08,1541.45
-5.58,-0.89,81.04,1541.56
-5.58,-0.88,81.15,1541.68
-5.58,-0.86,79.65,1541.90
-5.53,-0.83,78.77,1542.01
-5.55,-0.88,80.17,1542.13
-5.56,-0.92,80.91,1542.24
-5.53,-0.94,82.33,1542.36
-5.53,-0.90,82.23,1542.47
-5.54,-0.87,84.09,1542.58
-5.54,-0.92,81.44,1542.70
-5.59,-0.86,82.53,1542.81
-5.54,-0.92,83.01,1542.93
-5.50,-0.91,82.39,1543.14
-5.53,-0.87,82.54,1543.25
-5.51,-0.86,81.30,1543.36
-5.54,-0.90,80.46,1543.48
-5.55,-0.91,81.75,1543.59
-5.59,-0.86,83.03,1543.70
-5.51,-0.98,82.15,1543.82
-5.54,-0.93,83.02,1543.93
-5.55,-0.89,83.38,1544.05
-5.49,-0.92,81.70,1544.16
-5.57,-0.92,80.33,1544.39
-5.49,-0.91,80.96,1544.50
-5.54,-0.89,84.57,1544.61
-5.56,-0.92,82.19,1544.73
-5.54,-0.91,83.76,1544.84
-5.59,-0.90,80.25,1544.96
-5.58,-0.90,78.90,1545.07
-5.61,-0.93,81.17,1545.18
-5.54,-0.88,82.82,1545.30
-5.58,-0.90,82.51,1545.41
-5.59,-0.93,80.21,1545.62
-5.52,-0.85,79.75,1545.73
-5.54,-0.91,80.03,1545.85
-5.54,-0.89,80.59,1545.96
-5.54,-0.91,80.28,1546.08
-5.55,-0.93,81.59,1546.19
-5.53,-0.90,79.89,1546.31
-5.59,-0.97,79.49,1546.42
-5.49,-0.89,81.05,1546.53
-5.53,-0.91,80.31,1546.65
-5.58,-0.92,81.24,1546.87
-5.54,-0.88,81.63,1546.98
-5.54,-0.88,81.61,1547.10
-5.52,-0.91,81.35,1547.21
-5.56,-0.91,82.43,1547.33
-5.43,-0.87,82.96,1547.44
-5.51,-0.86,81.40,1547.56
-5.56,-0.90,82.22,1547.67
-5.54,-0.93,79.82,1547.78
-5.57,-0.93,81.70,1547.90
-5.55,-0.87,82.84,1548.11
-5.54,-0.92,81.11,1548.22
-5.57,-0.93,70.60,1548.33
-5.54,-0.96,74.41,1548.45
-5.52,-0.90,78.32,1548.56
-5.52,-0.85,78.42,1548.68
-5.56,-0.84,79.78,1548.79
-5.52,-0.96,78.63,1548.90
-5.52,-0.97,78.71,1549.02
-5.51,-0.91,77.84,1549.13
-5.60,-0.83,78.70,1549.36
-5.58,-0.91,81.37,1549.47
-5.57,-0.91,80.72,1549.58
-5.50,-0.92,77.27,1549.70
-5.54,-0.93,80.42,1549.81
-5.50,-0.94,81.15,1549.93
-5.60,-0.91,81.33,1550.04
-5.58,-0.90,80.31,1550.16
-5.53,-0.92,82.13,1550.27
-5.54,-0.90,80.76,1550.38
-5.51,-0.85,82.88,1550.59
-5.55,-0.96,80.45,1550.71
-5.56,-0.93,79.87,1550.82
-5.53,-0.88,78.49,1550.93
-5.54,-0.91,79.08,1551.05
-5.56,-0.95,80.16,1551.16
-5.53,-0.87,81.80,1551.28
-5.61,-0.92,81.11,1551.39
-5.51,-0.91,80.41,1551.50
-5.56,-0.91,80.17,1551.62
-5.56,-0.93,83.97,1551.84
-5.61,-0.93,81.48,1551.96
-5.57,-0.91,82.74,1552.07
-5.66,-0.94,83.24,1552.18
-5.55,-0.88,82.27,1552.30
-5.51,-0.89,80.67,1552.41
-5.58,-0.91,77.94,1552.53
-5.57,-0.91,78.54,1552.64
-5.55,-0.88,79.17,1552.75
-5.60,-0.91,81.10,1552.87
-5.56,-0.91,80.12,1553.08
-5.60,-0.89,83.31,1553.19
-5.58,-0.91,84.97,1553.31
-5.52,-0.85,86.93,1553.42
-5.51,-0.90,84.14,1553.53
-5.54,-0.87,81.91,1553.65
-5.53,-0.91,82.10,1553.76
-5.60,-0.91,80.35,1553.88
-5.55,-0.89,80.62,1553.99
-5.58,-0.88,78.47,1554.10
-5.57,-0.96,83.64,1554.33
-5.52,-0.94,84.34,1554.44
-5.52,-0.91,83.15,1554.56
-5.54,-0.92,81.19,1554.67
-5.50,-0.93,81.59,1554.78
-5.50,-0.89,80.76,1554.90
-5.56,-0.91,81.92,1555.01
-5.46,-0.91,79.21,1555.13
-5.52,-0.88,78.11,1555.24
-5.53,-0.89,79.48,1555.35
-5.52,-0.91,82.58,1555.56
-5.57,-0.94,80.78,1555.68
-5.59,-0.90,79.61,1555.79
-5.57,-0.90,79.50,1555.91
-5.56,-0.92,80.40,1556.02
-5.56,-0.93,79.94,1556.13
-5.57,-0.91,83.82,1556.25
-5.55,-0.90,83.05,1556.36
-5.52,-0.92,84.33,1556.47
-5.54,-0.90,84.27,1556.59
-5.54,-0.89,86.14,1556.81
-5.53,-0.93,84.14,1556.93
-5.50,-0.91,84.06,1557.04
-5.54,-0.88,80.85,1557.16
-5.55,-0.91,83.36,1557.27
-5.54,-0.95,83.80,1557.38
-5.59,-0.88,83.96,1557.50
-5.52,-0.89,83.91,1557.61
-5.60,-0.94,81.83,1557.73
-5.56,-0.91,79.98,1557.84
-5.53,-0.90,79.67,1558.05
-5.52,-0.90,80.94,1558.16
-5.51,-0.90,82.32,1558.28
-5.50,-0.94,80.10,1558.39
-5.53,-0.89,79.77,1558.51
-5.49,-0.87,79.58,1558.62
-5.58,-0.91,81.42,1558.73
-5.59,-0.94,81.71,1558.85
-5.53,-0.91,82.85,1558.96
-5.59,-0.91,80.95,1559.07
-5.50,-0.88,78.37,1559.30
-5.58,-0.92,78.82,1559.41
-5.55,-0.88,78.32,1559.53
-5.51,-0.87,81.74,1559.64
-5.54,-0.93,82.88,1559.76
-5.58,-0.88,81.28,1559.87
-5.47,-0.86,80.44,1559.98
-5.52,-0.93,81.98,1560.10
-5.52,-0.92,81.80,1560.21
-5.50,-0.91,81.71,1560.32
-5.52,-0.91,80.85,1560.53
-5.56,-0.86,78.97,1560.65
-5.56,-0.93,81.41,1560.76
-5.50,-0.89,81.72,1560.88
-5.60,-0.86,83.44,1560.99
-5.48,-0.92,81.74,1561.10
-5.58,-0.93,81.64,1561.22
-5.61,-0.87,85.01,1561.33
-5.56,-0.92,80.44,1561.45
-5.55,-0.86,80.41,1561.56
-5.48,-0.89,80.14,1561.79
-5.54,-0.89,83.55,1561.90
-5.58,-0.94,84.75,1562.01
-5.48,-0.81,83.38,1562.13
-5.51,-0.94,85.03,1562.24
-5.60,-0.91,84.82,1562.35
-5.53,-0.90,82.07,1562.47
-5.50,-0.90,81.46,1562.58
-5.55,-0.87,81.62,1562.70
-5.57,-0.92,81.71,1562.81
-5.55,-0.88,80.42,1563.02
-5.48,-0.91,80.04,1563.13
-5.55,-0.93,80.77,1563.25
-5.50,-0.95,79.99,1563.36
-5.57,-0.87,81.43,1563.48
-5.58,-0.89,81.24,1563.59
-5.54,-0.92,82.19,1563.70
-5.49,-0.96,83.05,1563.82
-5.57,-1.02,83.62,1563.93
-5.58,-0.97,84.09,1564.05
-5.55,-0.89,80.12,1564.27
-5.50,-0.93,83.45,1564.38
-5.57,-0.93,83.62,1564.50
-5.60,-0.90,81.38,1564.61
-5.55,-0.86,80.65,1564.73
-5.48,-0.93,81.49,1564.84
-5.53,-0.92,83.49,1564.95
-5.59,-0.92,80.74,1565.07
-5.60,-0.89,81.91,1565.18
-5.49,-0.95,80.86,1565.30
-5.55,-0.91,79.55,1565.51
-5.57,-0.93,79.41,1565.62
-5.58,-0.94,79.79,1565.73
-5.54,-0.89,80.10,1565.85
-5.51,-0.86,82.85,1565.96
-5.56,-0.93,80.19,1566.07
-5.52,-0.88,80.62,1566.19
-5.60,-0.92,79.11,1566.30
-5.57,-0.92,77.53,1566.42
-5.54,-0.85,77.55,1566.53
-5.55,-0.90,82.86,1566.76
-5.59,-0.89,83.58,1566.87
-5.56,-0.88,82.95,1566.98
-5.55,-0.91,84.39,1567.10
-5.52,-0.93,81.25,1567.21
-5.55,-0.91,80.57,1567.32
-5.55,-0.99,84.17,1567.44
-5.52,-0.93,81.98,1567.55
-5.53,-0.86,82.84,1567.67
-5.59,-0.94,83.42,1567.78
-5.59,-0.90,84.05,1567.99
-5.53,-0.91,82.86,1568.10
-5.58,-0.91,81.33,1568.22
-5.54,-0.93,82.66,1568.33
-5.54,-0.92,82.42,1568.45
-5.59,-0.98,83.26,1568.56
-5.51,-0.91,81.69,1568.67
-5.53,-0.93,81.39,1568.79
-5.57,-0.89,82.75,1568.90
-5.61,-0.95,81.50,1569.02
-5.51,-0.93,78.26,1569.24
-5.52,-0.89,84.80,1569.35
-5.58,-0.89,82.61,1569.47
-5.58,-0.94,83.39,1569.58
-5.51,-0.89,82.21,1569.70
-5.57,-0.91,81.20,1569.81
-5.52,-0.89,80.10,1569.93
-5.50,-0.88,81.94,1570.04
-5.55,-0.90,82.12,1570.15
-5.62,-0.90,81.88,1570.27
-5.57,-0.93,83.04,1570.48
-5.52,-0.89,83.38,1570.59
-5.54,-0.86,83.45,1570.70
-5.50,-0.89,79.97,1570.82
-5.54,-0.91,81.79,1570.93
-5.55,-0.91,81.93,1571.05
-5.53,-0.85,81.88,1571.16
-5.55,-0.90,83.67,1571.27
-5.54,-0.93,83.57,1571.39
-5.56,-0.91,85.66,1571.50
-5.56,-0.96,82.22,1571.73
-5.48,-0.86,82.06,1571.84
-5.57,-0.88,82.23,1571.95
-5.59,-0.89,81.70,1572.07
-5.53,-0.88,82.55,1572.18
-5.51,-0.86,82.74,1572.30
-5.57,-0.89,81.50,1572.41
-5.54,-0.96,81.64,1572.52
-5.57,-0.91,80.49,1572.64
-5.55,-0.93,79.88,1572.75
-5.56,-0.88,79.92,1572.96
-5.51,-0.90,81.65,1573.07
-5.56,-0.94,83.92,1573.19
-5.56,-0.86,81.59,1573.30
-5.59,-0.90,81.56,1573.42
-5.49,-0.85,80.83,1573.53
-5.58,-0.89,82.35,1573.65
-5.53,-0.88,81.85,1573.76
-5.55,-0.91,80.99,1573.87
-5.52,-0.94,80.05,1573.99
-5.51,-0.91,81.12,1574.21
-5.55,-0.86,80.57,1574.32
-5.52,-0.91,82.02,1574.44
-5.52,-0.88,81.31,1574.55
-5.61,-0.88,80.58,1574.67
-5.52,-0.93,81.90,1574.78
-5.52,-0.94,82.57,1574.90
-5.56,-0.90,82.85,1575.01
-5.56,-0.93,81.40,1575.12
-5.57,-0.91,79.14,1575.24
-5.58,-0.91,79.34,1575.45
-5.58,-0.98,81.61,1575.56
-5.49,-0.91,81.97,1575.67
-5.64,-0.86,83.57,1575.79
-5.53,-0.84,83.65,1575.90
-5.52,-0.89,82.73,1576.02
-5.56,-0.86,80.70,1576.13
-5.59,-0.92,81.65,1576.24
-5.57,-0.93,82.19,1576.36
-5.57,-0.89,80.96,1576.47
-5.53,-0.93,81.09,1576.70
-5.55,-0.91,82.68,1576.81
-5.55,-0.92,80.88,1576.92
-5.52,-0.87,82.41,1577.04
-5.52,-0.91,82.86,1577.15
-5.49,-0.86,81.34,1577.27
-5.54,-0.89,80.70,1577.38
-5.57,-0.87,82.28,1577.49
-5.50,-0.82,80.08,1577.61
-5.57,-0.87,80.95,1577.72
-5.53,-0.95,83.29,1577.95
-5.61,-0.86,83.72,1578.06
-5.57,-0.83,82.76,1578.17
-5.51,-0.89,80.31,1578.29
-5.52,-0.87,83.82,1578.40
-5.55,-0.92,81.55,1578.52
-5.57,-0.90,82.59,1578.63
-5.55,-0.98,83.05,1578.74
-5.54,-0.92,84.33,1578.86
-5.52,-0.92,81.66,1578.97
-5.52,-0.85,83.35,1579.18
-5.56,-0.94,84.73,1579.30
-5.56,-0.89,84.60,1579.41
-5.54,-0.90,85.28,1579.52
-5.54,-0.96,83.56,1579.64
-5.46,-0.90,83.64,1579.75
-5.50,-0.98,82.75,1579.86
-5.63,-0.88,83.30,1579.98
-5.49,-0.87,82.19,1580.09
-5.52,-0.96,82.24,1580.21
-5.56,-0.89,84.79,1580.44
-5.58,-0.90,83.30,1580.55
-5.55,-0.84,81.40,1580.67
-5.54,-0.87,82.32,1580.78
-5.55,-0.91,81.98,1580.89
-5.61,-0.90,82.93,1581.01
-5.55,-0.89,83.32,1581.12
-5.52,-0.91,81.60,1581.23
-5.55,-0.92,80.62,1581.35
-5.53,-0.92,81.26,1581.46
-5.52,-0.86,84.50,1581.67
-5.48,-0.90,82.15,1581.79
-5.55,-0.93,83.00,1581.90
-5.60,-0.91,80.22,1582.01
-5.49,-0.89,82.92,1582.13
-5.53,-0.93,81.21,1582.24
-5.55,-0.94,79.47,1582.35
-5.54,-0.92,77.52,1582.47
-5.55,-0.96,80.16,1582.58
-5.55,-0.88,80.88,1582.70
-5.56,-0.95,83.15,1582.92
-5.54,-0.88,80.86,1583.04
-5.53,-0.91,81.46,1583.15
-5.55,-0.96,82.34,1583.26
-5.49,-0.89,82.82,1583.38
-5.49,-0.94,84.21,1583.49
-5.53,-0.93,83.05,1583.60
-5.49,-0.90,79.75,1583.72
-5.53,-0.92,80.53,1583.83
-5.52,-0.92,79.91,1583.95
-5.57,-0.90,79.71,1584.16
-5.55,-0.94,81.65,1584.27
-5.49,-0.88,82.49,1584.38
-5.56,-0.96,84.31,1584.50
-5.53,-0.91,82.31,1584.61
-5.53,-0.91,85.17,1584.72
-5.60,-0.89,85.72,1584.84
-5.53,-0.95,82.58,1584.95
-5.52,-0.88,82.38,1585.07
-5.61,-0.87,83.01,1585.18
-5.54,-0.86,80.29,1585.41
-5.48,-1.00,80.79,1585.52
-5.55,-0.89,82.03,1585.63
-5.57,-0.90,82.66,1585.75
-5.55,-0.90,80.70,1585.86
-5.55,-0.91,80.18,1585.97
-5.49,-0.91,80.66,1586.09
-5.52,-0.87,80.08,1586.20
-5.60,-0.86,81.76,1586.32
-5.59,-0.96,81.88,1586.43
-5.52,-0.91,80.71,1586.64
-5.58,-0.93,82.17,1586.75
-5.54,-0.85,79.29,1586.87
-5.54,-0.84,79.09,1586.98
-5.49,-0.94,81.15,1587.10
-5.54,-0.88,82.46,1587.21
-5.50,-0.84,82.30,1587.32
-5.56,-0.94,81.74,1587.44
-5.57,-0.93,83.85,1587.55
-5.51,-0.94,84.08,1587.67
-5.51,-0.87,81.50,1587.89
-5.59,-0.98,81.25,1588.01
-5.58,-0.91,80.66,1588.12
-5.51,-0.88,80.47,1588.23
-5.54,-0.89,80.21,1588.35
-5.59,-0.86,79.98,1588.46
-5.56,-0.90,81.87,1588.57
-5.52,-0.93,80.05,1588.69
-5.50,-0.88,79.67,1588.80
-5.52,-0.95,80.32,1588.92
-5.52,-0.92,82.45,1589.13
-5.55,-0.86,81.29,1589.24
-5.58,-0.92,79.69,1589.35
-5.58,-0.86,81.81,1589.47
-5.52,-0.89,82.75,1589.58
-5.54,-0.91,81.33,1589.70
-5.58,-0.86,80.61,1589.81
-5.52,-0.88,79.90,1589.92
-5.51,-0.91,81.43,1590.04
-5.57,-0.93,80.23,1590.15
-5.55,-0.92,81.60,1590.38
-5.51,-0.91,81.75,1590.49
-5.50,-0.98,81.46,1590.60
-5.57,-0.93,81.27,1590.72
-5.52,-0.94,79.91,1590.83
-5.55,-0.90,80.73,1590.95
-5.57,-0.98,79.79,1591.06
-5.61,-0.86,81.68,1591.18
-5.54,-0.88,82.91,1591.29
-5.55,-0.86,82.17,1591.40
-5.55,-0.93,81.54,1591.61
-5.56,-0.96,81.56,1591.73
-5.60,-0.92,82.70,1591.84
-5.56,-0.89,81.31,1591.95
-5.55,-0.91,81.43,1592.07
-5.57,-0.92,79.80,1592.18
-5.55,-0.91,79.43,1592.30
-5.55,-0.93,81.25,1592.41
-5.55,-0.91,84.11,1592.52
-5.52,-0.91,81.89,1592.64
-5.61,-0.92,83.28,1592.86
-5.56,-0.86,81.13,1592.98
-5.60,-0.88,80.25,1593.09
-5.59,-0.96,84.87,1593.20
-5.56,-0.92,82.37,1593.32
-5.53,-0.88,80.90,1593.43
-5.56,-0.93,83.06,1593.55
-5.55,-0.88,83.40,1593.66
-5.47,-0.86,82.72,1593.78
-5.58,-0.95,80.33,1593.89
-5.57,-0.91,82.71,1594.10
-5.60,-0.88,82.31,1594.21
-5.55,-0.89,82.36,1594.33
-5.57,-0.83,89.46,1594.44
-5.40,-1.06,86.48,1594.55
-5.52,-0.85,88.15,1594.67
-5.45,-0.86,82.71,1594.78
-5.51,-0.75,83.47,1594.90
-5.47,-0.74,83.44,1595.01
-5.56,-0.67,83.76,1595.12
-5.39,-0.67,82.80,1595.35
-5.50,-0.71,82.56,1595.46
-5.51,-0.70,81.16,1595.58
-5.56,-0.73,81.92,1595.69
-5.52,-0.71,79.66,1595.80
-5.54,-0.72,79.22,1595.92
-5.45,-0.69,79.16,1596.03
-5.49,-0.61,81.40,1596.15
-5.48,-0.66,79.96,1596.26
-5.45,-0.68,80.63,1596.37
-5.48,-0.70,82.28,1596.58
-5.49,-0.72,83.29,1596.70
-5.48,-0.71,81.44,1596.81
-5.48,-0.63,81.52,1596.93
-5.47,-0.68,82.38,1597.04
-5.44,-0.69,83.01,1597.15
-5.51,-0.63,79.53,1597.27
-5.46,-0.65,79.82,1597.38
-5.51,-0.63,80.55,1597.49
-5.49,-0.74,81.43,1597.61
-5.52,-0.72,80.33,1597.83
-5.51,-0.70,79.82,1597.95
-5.53,-0.63,81.49,1598.06
-5.47,-0.66,80.23,1598.18
-5.51,-0.69,78.69,1598.29
-5.53,-0.67,79.93,1598.40
-5.49,-0.71,78.72,1598.52
-5.52,-0.67,78.98,1598.63
-5.55,-0.71,79.20,1598.74
-5.49,-0.72,78.92,1598.86
-5.56,-0.69,75.64,1599.07
-5.47,-0.66,78.20,1599.18
-5.48,-0.67,79.62,1599.30
-5.58,-0.70,78.95,1599.41
-5.49,-0.66,80.19,1599.52
-5.52,-0.66,78.45,1599.64
-5.57,-0.68,81.00,1599.75
-5.49,-0.75,80.12,1599.87
-5.49,-0.70,80.15,1599.98
-5.48,-0.67,78.89,1600.09
-5.60,-0.68,79.57,1600.32
-5.51,-0.72,78.06,1600.43
-5.51,-0.70,80.92,1600.55
-5.46,-0.74,79.91,1600.66
-5.51,-0.70,80.86,1600.77
-5.54,-0.70,83.09,1600.89
-5.49,-0.67,82.32,1601.00
-5.50,-0.72,81.74,1601.12
-5.49,-0.69,80.77,1601.23
-5.49,-0.70,80.38,1601.34
-5.51,-0.69,82.61,1601.55
-5.45,-0.71,80.80,1601.67
-5.51,-0.71,81.28,1601.78
-5.51,-0.77,81.53,1601.90
-5.45,-0.76,82.59,1602.01
-5.47,-0.74,82.96,1602.12
-5.46,-0.70,81.24,1602.24
-5.52,-0.75,80.48,1602.35
-5.53,-0.70,82.23,1602.46
-5.51,-0.75,81.95,1602.58
-5.52,-0.71,80.42,1602.80
-5.47,-0.67,79.87,1602.92
-5.57,-0.70,78.47,1603.03
-5.53,-0.72,78.75,1603.15
-5.43,-0.68,80.69,1603.26
-5.51,-0.72,81.88,1603.37
-5.49,-0.72,82.95,1603.49
-5.48,-0.67,82.24,1603.60
-5.50,-0.71,81.83,1603.72
-5.50,-0.76,81.60,1603.83
-5.45,-0.70,80.14,1604.04
-5.48,-0.68,82.18,1604.15
-5.52,-0.72,82.17,1604.27
-5.51,-0.72,79.79,1604.38
-5.49,-0.72,81.69,1604.49
-5.46,-0.71,81.75,1604.61
-5.52,-0.70,81.65,1604.72
-5.53,-0.64,81.62,1604.84
-5.50,-0.75,79.63,1604.95
-5.49,-0.73,79.17,1605.06
-5.49,-0.69,80.80,1605.29
-5.45,-0.73,80.27,1605.40
-5.47,-0.67,84.41,1605.52
-5.46,-0.75,82.50,1605.63
-5.51,-0.75,83.37,1605.75
-5.51,-0.69,83.80,1605.86
-5.49,-0.67,82.45,1605.97
-5.47,-0.68,82.18,1606.09
-5.44,-0.72,82.95,1606.20
-5.47,-0.71,82.24,1606.32
-5.47,-0.72,83.34,1606.53
-5.53,-0.71,82.63,1606.64
-5.53,-0.67,83.44,1606.75
-5.49,-0.73,82.75,1606.87
-5.48,-0.68,81.34,1606.98
-5.48,-0.65,80.14,1607.09
-5.51,-0.69,79.46,1607.21
-5.49,-0.63,79.01,1607.32
-5.46,-0.70,79.04,1607.44
-5.54,-0.72,80.24,1607.55
-5.52,-0.76,82.95,1607.82
-5.48,-0.78,82.17,1607.93
-5.45,-0.76,81.83,1608.05
-5.54,-0.72,80.68,1608.16
-5.50,-0.72,80.10,1608.28
-5.48,-0.69,79.47,1608.39
-5.47,-0.68,81.50,1608.50
-5.50,-0.76,80.79,1608.62
-5.53,-0.70,79.62,1608.73
-5.46,-0.78,79.38,1608.85
-5.47,-0.75,78.97,1609.06
-5.52,-0.68,80.28,1609.17
-5.46,-0.74,83.20,1609.28
-5.49,-0.69,83.54,1609.40
-5.47,-0.77,82.58,1609.51
-5.49,-0.70,78.52,1609.62
-5.53,-0.69,79.10,1609.74
-5.47,-0.74,82.31,1609.85
-5.55,-0.70,83.27,1609.97
-5.46,-0.72,81.72,1610.08
-5.53,-0.79,83.46,1610.31
-5.52,-0.72,84.01,1610.42
-5.51,-0.70,84.03,1610.53
-5.50,-0.75,83.79,1610.65
-5.48,-0.72,83.32,1610.76
-5.57,-0.68,82.68,1610.88
-5.51,-0.72,83.24,1610.99
-5.52,-0.70,82.52,1611.10
-5.48,-0.73,80.76,1611.22
-5.50,-0.73,78.78,1611.33
-5.51,-0.73,81.13,1611.54
-5.50,-0.73,82.28,1611.65
-5.53,-0.79,80.88,1611.77
-5.54,-0.70,78.29,1611.88
-5.43,-0.79,80.92,1612.00
-5.51,-0.77,80.35,1612.11
-5.58,-0.77,82.00,1612.22
-5.54,-0.76,81.92,1612.34
-5.53,-0.70,80.93,1612.45
-5.43,-0.78,80.61,1612.57
-5.52,-0.72,77.89,1612.79
-5.52,-0.72,79.16,1612.90
-5.51,-0.70,81.14,1613.02
-5.45,-0.73,79.83,1613.13
-5.46,-0.71,80.70,1613.25
-5.43,-0.74,78.44,1613.36
-5.44,-0.72,78.05,1613.47
-5.50,-0.72,80.77,1613.59
-5.49,-0.78,83.30,1613.70
-5.54,-0.71,82.30,1613.82
-5.48,-0.68,82.24,1614.03
-5.48,-0.72,80.81,1614.14
-5.54,-0.71,79.65,1614.25
-5.45,-0.68,80.10,1614.37
-5.48,-0.72,80.85,1614.48
-5.51,-0.72,80.19,1614.59
-5.49,-0.75,80.58,1614.71
-5.42,-0.77,80.98,1614.82
-5.41,-0.73,79.94,1614.94
-5.51,-0.70,79.90,1615.05
-5.50,-0.67,81.18,1615.28
-5.52,-0.74,80.06,1615.39
-5.50,-0.79,78.98,1615.50
-5.43,-0.73,78.98,1615.62
-5.48,-0.70,79.99,1615.73
-5.46,-0.73,78.79,1615.84
-5.50,-0.72,81.02,1615.96
-5.49,-0.70,82.38,1616.07
-5.52,-0.77,82.26,1616.19
-5.52,-0.75,82.94,1616.30
-5.47,-0.69,84.89,1616.51
-5.50,-0.65,83.30,1616.62
-5.50,-0.68,81.57,1616.74
-5.47,-0.71,78.91,1616.85
-5.45,-0.69,79.47,1616.97
-5.43,-0.77,79.64,1617.08
-5.51,-0.78,82.35,1617.19
-5.47,-0.72,83.29,1617.31
-5.52,-0.73,82.55,1617.42
-5.54,-0.71,82.94,1617.54
-5.52,-0.71,85.06,1617.76
-5.53,-0.72,81.83,1617.87
-5.41,-0.72,80.59,1617.99
-5.48,-0.74,83.20,1618.10
-5.52,-0.77,81.20,1618.22
-5.50,-0.71,81.13,1618.33
-5.52,-0.75,82.38,1618.44
-5.49,-0.72,84.08,1618.56
-5.43,-0.72,84.05,1618.67
-5.46,-0.76,83.21,1618.79
-5.48,-0.74,82.31,1618.99
-5.47,-0.78,80.20,1619.11
-5.53,-0.72,78.20,1619.22
-5.45,-0.72,81.12,1619.34
-5.48,-0.77,80.95,1619.45
-5.44,-0.72,79.11,1619.56
-5.46,-0.70,78.64,1619.68
-5.46,-0.73,73.05,1619.79
-5.45,-0.76,77.61,1619.91
-5.51,-0.70,78.42,1620.02
-5.48,-0.70,81.53,1620.24
-5.54,-0.74,80.43,1620.36
-5.48,-0.71,79.21,1620.47
-5.46,-0.73,81.47,1620.59
-5.51,-0.70,80.44,1620.70
-5.48,-0.72,80.68,1620.81
-5.49,-0.77,80.81,1620.93
-5.43,-0.70,79.02,1621.04
-5.50,-0.72,81.24,1621.16
-5.48,-0.70,81.36,1621.27
-5.52,-0.72,84.55,1621.48
-5.47,-0.67,83.33,1621.59
-5.49,-0.71,82.33,1621.71
-5.47,-0.77,81.89,1621.82
-5.52,-0.82,79.64,1621.94
-5.46,-0.72,81.51,1622.05
-5.49,-0.72,83.36,1622.16
-5.50,-0.74,81.52,1622.28
-5.47,-0.72,82.44,1622.39
-5.50,-0.75,81.33,1622.51
-5.51,-0.71,81.71,1622.73
-5.54,-0.75,82.92,1622.84
-5.52,-0.72,82.46,1622.96
-5.47,-0.77,80.37,1623.07
-5.53,-0.73,80.64,1623.19
-5.55,-0.71,79.51,1623.30
-5.49,-0.70,83.35,1623.41
-5.54,-0.67,83.79,1623.53
-5.50,-0.73,81.10,1623.64
-5.47,-0.74,81.05,1623.76
-5.46,-0.75,78.48,1623.96
-5.51,-0.68,81.49,1624.08
-5.47,-0.68,82.81,1624.19
-5.47,-0.82,83.35,1624.31
-5.48,-0.73,83.53,1624.42
-5.51,-0.68,83.81,1624.54
-5.49,-0.67,83.74,1624.65
-5.49,-0.74,83.84,1624.76
-5.51,-0.80,79.69,1624.88
-5.51,-0.70,80.25,1624.99
-5.51,-0.74,81.02,1625.21
-5.47,-0.68,81.21,1625.33
-5.48,-0.79,81.01,1625.44
-5.44,-0.73,79.51,1625.56
