Roll (x), Pitch (Y), Yaw (Z), Time (s)
-1.46,-7.25,3.44,1523.52
-1.69,-7.34,3.45,1523.62
-1.52,-7.95,3.62,1523.95
-1.29,-7.68,3.51,1524.05
-1.40,-7.57,3.47,1524.16
-1.65,-7.49,3.39,1524.26
-1.58,-7.63,3.41,1524.36
-1.52,-7.41,3.38,1524.47
-1.64,-7.36,3.37,1524.57
-1.65,-7.12,3.38,1524.68
-1.20,-7.57,3.41,1524.78
-1.35,-7.51,3.43,1524.88
-1.53,-7.03,3.67,1525.23
-1.58,-6.97,3.55,1525.33
-1.46,-7.17,3.50,1525.44
-1.62,-7.48,3.49,1525.54
-1.60,-7.15,3.50,1525.65
-1.52,-6.87,3.47,1525.75
-1.67,-7.19,3.48,1525.85
-1.50,-7.17,3.51,1525.96
-1.36,-7.16,3.52,1526.06
-1.38,-7.03,3.53,1526.17
-1.10,-7.37,3.70,1526.49
-1.10,-7.97,3.59,1526.60
-1.37,-8.03,3.50,1526.70
-1.09,-7.81,3.44,1526.80
-1.31,-7.80,3.41,1526.91
-1.31,-7.73,3.41,1527.01
-1.21,-7.76,3.46,1527.12
-0.98,-7.75,3.47,1527.22
-1.44,-7.79,3.47,1527.32
-1.29,-7.68,3.49,1527.43
-1.21,-7.12,3.79,1527.77
-1.47,-7.04,3.66,1527.88
-1.38,-7.18,3.55,1527.98
-1.50,-7.08,3.50,1528.08
-1.39,-6.95,3.49,1528.19
-1.52,-7.08,3.47,1528.29
-1.40,-7.16,3.43,1528.40
-1.44,-7.15,3.45,1528.50
-1.34,-7.26,3.44,1528.60
-1.40,-6.88,3.45,1528.71
-1.41,-7.77,3.65,1529.03
-1.41,-7.79,3.54,1529.14
-1.41,-7.80,3.49,1529.24
-1.69,-7.60,3.45,1529.34
-1.40,-7.77,3.42,1529.45
-1.17,-7.83,3.42,1529.55
-1.30,-7.68,3.41,1529.66
-1.21,-7.76,3.43,1529.76
-1.30,-7.42,3.42,1529.86
-1.31,-7.83,3.45,1529.97
-1.21,-7.82,3.72,1530.31
-1.15,-7.49,3.59,1530.41
-1.14,-7.46,3.50,1530.52
-1.47,-7.56,3.48,1530.62
-1.52,-7.54,3.47,1530.72
-1.47,-7.16,3.46,1530.83
-1.65,-7.42,3.45,1530.93
-1.77,-7.49,3.45,1531.04
-1.51,-7.28,3.44,1531.14
-1.39,-7.65,3.43,1531.24
-1.29,-7.36,3.71,1531.57
-1.25,-7.38,3.58,1531.67
-1.44,-7.46,3.51,1531.78
-1.44,-7.44,3.49,1531.88
-1.36,-7.48,3.47,1531.98
-1.24,-7.61,3.44,1532.09
-1.34,-7.39,3.46,1532.19
-1.28,-7.74,3.46,1532.30
-1.34,-7.62,3.49,1532.40
-1.47,-7.81,3.47,1532.51
-1.45,-7.61,3.70,1532.87
-1.30,-7.76,3.53,1532.98
-1.23,-7.96,3.43,1533.08
-1.20,-7.76,3.35,1533.19
-1.27,-7.67,3.33,1533.29
-1.43,-7.97,3.29,1533.39
-1.51,-7.71,3.31,1533.50
-1.40,-7.68,3.35,1533.60
-1.49,-7.67,3.35,1533.70
-1.54,-7.56,3.38,1533.81
-1.20,-7.14,3.60,1534.14
-1.33,-7.03,3.53,1534.24
-1.37,-7.09,3.46,1534.34
-1.35,-7.17,3.45,1534.45
-1.16,-7.30,3.45,1534.55
-1.38,-7.18,3.43,1534.66
-1.35,-7.60,3.44,1534.76
-1.21,-7.72,3.43,1534.86
-1.25,-7.52,3.43,1534.97
-1.54,-7.46,3.46,1535.07
-1.18,-7.49,3.68,1535.41
-1.49,-7.35,3.59,1535.51
-1.29,-7.60,3.50,1535.62
-1.36,-7.42,3.46,1535.72
-1.23,-7.74,3.46,1535.83
-1.36,-7.94,3.43,1535.93
-1.26,-7.59,3.47,1536.03
-1.21,-7.62,3.48,1536.14
-1.29,-7.58,3.46,1536.24
-1.29,-7.84,3.46,1536.34
-1.33,-7.66,3.66,1536.67
-1.24,-7.66,3.57,1536.78
-1.37,-7.41,3.46,1536.88
-1.33,-7.25,3.41,1536.98
-1.62,-7.40,3.36,1537.09
-1.57,-7.10,3.39,1537.19
-1.58,-7.30,3.39,1537.30
-1.74,-7.19,3.40,1537.40
-1.62,-7.30,3.37,1537.50
-1.41,-7.27,3.40,1537.61
-1.47,-7.03,3.67,1537.95
-1.45,-7.34,3.58,1538.06
-1.41,-7.37,3.53,1538.16
-1.29,-7.57,3.46,1538.26
-1.31,-7.21,3.43,1538.37
-1.18,-7.61,3.43,1538.47
-1.49,-7.76,3.41,1538.57
-1.60,-7.70,3.41,1538.68
-1.59,-7.46,3.45,1538.78
-1.51,-7.39,3.48,1538.89
-1.30,-7.45,3.77,1539.21
-1.17,-7.29,3.64,1539.32
-1.42,-7.15,3.54,1539.42
-1.37,-7.17,3.49,1539.53
-1.56,-7.51,3.44,1539.63
-1.49,-7.46,3.41,1539.73
-1.30,-7.08,3.42,1539.84
-1.56,-7.15,3.43,1539.94
-1.42,-7.13,3.45,1540.05
-1.52,-7.13,3.46,1540.15
-1.23,-7.72,3.69,1540.48
-1.24,-7.39,3.56,1540.58
-1.41,-7.63,3.53,1540.68
-1.48,-7.87,3.49,1540.79
-1.51,-7.62,3.49,1540.89
-1.27,-7.74,3.48,1540.99
-1.27,-7.78,3.47,1541.10
-1.05,-7.49,3.46,1541.20
-1.30,-7.65,3.49,1541.31
-1.26,-7.80,3.49,1541.41
-1.57,-8.07,3.69,1541.75
-1.34,-7.80,3.60,1541.85
-1.36,-7.80,3.51,1541.96
-1.32,-8.05,3.46,1542.06
-1.10,-7.85,3.42,1542.17
-1.37,-7.80,3.40,1542.27
-1.31,-7.73,3.41,1542.37
-1.23,-7.84,3.39,1542.48
-1.26,-7.86,3.39,1542.58
-1.23,-7.77,3.42,1542.69
-1.12,-7.43,3.71,1543.02
-1.62,-7.19,3.59,1543.12
-1.34,-7.14,3.53,1543.22
-1.29,-7.32,3.47,1543.33
-1.43,-7.18,3.43,1543.43
-1.50,-7.22,3.38,1543.54
-1.58,-7.41,3.38,1543.64
-1.43,-7.58,3.38,1543.74
-1.40,-7.75,3.42,1543.85
-1.49,-7.49,3.44,1543.95
-1.37,-7.43,3.72,1544.29
-1.44,-7.57,3.57,1544.40
-1.28,-7.60,3.51,1544.50
-1.23,-7.58,3.48,1544.60
-1.26,-7.75,3.47,1544.71
-1.30,-7.92,3.46,1544.81
-1.28,-7.64,3.47,1544.92
-1.42,-7.78,3.47,1545.02
-1.30,-7.97,3.48,1545.12
-1.20,-7.78,3.49,1545.23
-1.24,-7.17,3.74,1545.56
-1.45,-7.39,3.63,1545.66
-1.58,-7.50,3.57,1545.77
-1.62,-7.50,3.50,1545.87
-1.56,-7.38,3.47,1545.97
-1.56,-7.14,3.44,1546.08
-1.35,-7.22,3.44,1546.18
-1.34,-7.33,3.43,1546.29
-1.22,-7.25,3.41,1546.39
-1.40,-7.43,3.42,1546.49
-1.28,-7.72,3.60,1546.83
-1.27,-7.50,3.48,1546.94
-1.32,-7.76,3.39,1547.04
-1.40,-7.59,3.35,1547.14
-1.60,-7.48,3.34,1547.25
-1.62,-7.58,3.35,1547.35
-1.61,-7.91,3.36,1547.46
-1.11,-7.86,3.39,1547.56
-1.39,-7.81,3.42,1547.66
-1.51,-7.95,3.46,1547.77
-1.32,-6.93,3.72,1548.10
-1.62,-7.10,3.64,1548.20
-1.65,-6.97,3.56,1548.31
-1.46,-7.18,3.54,1548.41
-1.64,-7.18,3.48,1548.52
-1.46,-7.38,3.46,1548.62
-1.50,-7.33,3.45,1548.72
-1.57,-7.29,3.45,1548.83
-1.35,-7.37,3.45,1548.93
-1.45,-7.23,3.48,1549.04
-1.46,-7.39,3.72,1549.37
-1.33,-7.43,3.59,1549.48
-1.46,-7.38,3.49,1549.58
-1.36,-7.68,3.44,1549.69
-1.29,-7.54,3.46,1549.79
-1.37,-7.78,3.44,1549.89
-1.70,-7.37,3.45,1550.00
-1.41,-7.21,3.44,1550.10
-1.34,-7.42,3.41,1550.20
-1.47,-7.36,3.43,1550.31
-1.33,-7.13,3.67,1550.64
-1.48,-7.16,3.56,1550.74
-1.27,-7.55,3.51,1550.84
-1.38,-7.55,3.53,1550.95
-1.40,-7.48,3.51,1551.05
-1.48,-7.40,3.49,1551.16
-1.48,-7.31,3.44,1551.26
-1.65,-7.33,3.45,1551.36
-1.58,-7.27,3.48,1551.47
-1.66,-7.43,3.47,1551.57
-1.33,-7.34,3.67,1551.91
-1.31,-7.33,3.57,1552.01
-1.35,-7.38,3.49,1552.12
-1.24,-7.24,3.45,1552.22
-1.51,-7.31,3.42,1552.33
-1.53,-7.02,3.40,1552.43
-1.66,-7.21,3.43,1552.53
-1.40,-7.27,3.41,1552.64
-1.51,-7.21,3.40,1552.74
-1.53,-7.27,3.44,1552.85
-1.30,-7.69,3.73,1553.17
-1.20,-7.72,3.66,1553.28
-1.40,-7.77,3.55,1553.38
-1.36,-7.56,3.49,1553.48
-1.43,-7.59,3.44,1553.59
-1.29,-7.80,3.42,1553.69
-1.29,-7.59,3.40,1553.80
-1.27,-7.65,3.38,1553.90
-1.41,-7.82,3.41,1554.00
-1.55,-7.79,3.45,1554.11
-1.32,-7.42,3.68,1554.46
-1.24,-7.41,3.57,1554.56
-1.25,-7.49,3.52,1554.67
-1.52,-7.52,3.49,1554.77
-1.54,-7.30,3.47,1554.88
-1.62,-7.22,3.44,1554.98
-1.54,-7.26,3.44,1555.08
-1.66,-6.95,3.43,1555.19
-1.55,-7.06,3.44,1555.29
-1.31,-7.37,3.46,1555.40
-1.09,-7.84,3.68,1555.72
-1.31,-7.63,3.57,1555.83
-1.21,-7.70,3.51,1555.93
-1.25,-7.72,3.46,1556.04
-1.22,-7.72,3.45,1556.14
-1.43,-7.38,3.44,1556.24
-1.34,-7.43,3.43,1556.35
-1.27,-7.53,3.41,1556.45
-1.41,-7.45,3.41,1556.55
-1.28,-7.71,3.44,1556.66
-1.46,-7.51,3.76,1557.00
-1.23,-7.90,3.60,1557.10
-1.20,-7.92,3.53,1557.20
-1.17,-8.04,3.51,1557.31
-1.37,-8.00,3.48,1557.41
-1.44,-7.88,3.46,1557.52
-1.19,-7.75,3.48,1557.62
-1.22,-7.72,3.46,1557.72
-1.30,-7.77,3.47,1557.83
-1.41,-7.81,3.53,1557.93
-1.64,-7.31,3.74,1558.26
-1.49,-7.29,3.62,1558.36
-1.55,-7.04,3.54,1558.47
-1.59,-7.14,3.51,1558.57
-1.41,-7.09,3.46,1558.68
-1.65,-7.18,3.43,1558.78
-1.48,-7.36,3.39,1558.88
-1.47,-7.31,3.41,1558.99
-1.56,-7.10,3.42,1559.09
-1.45,-7.04,3.43,1559.19
-1.28,-7.33,3.74,1559.54
-1.26,-7.74,3.63,1559.64
-1.25,-7.69,3.51,1559.75
-1.14,-7.62,3.50,1559.85
-1.52,-7.98,3.47,1559.95
-1.45,-7.74,3.48,1560.06
-1.40,-7.69,3.46,1560.16
-1.44,-7.61,3.46,1560.27
-1.48,-7.72,3.47,1560.37
-1.34,-7.91,3.48,1560.47
-1.29,-7.00,3.69,1560.80
-1.80,-7.41,3.57,1560.90
-1.44,-7.42,3.50,1561.01
-1.42,-7.47,3.43,1561.11
-1.75,-7.35,3.43,1561.22
-1.51,-7.25,3.45,1561.32
-1.58,-7.40,3.46,1561.42
-1.56,-7.44,3.44,1561.53
-1.30,-7.24,3.46,1561.63
-1.36,-7.38,3.51,1561.73
-1.48,-7.27,3.70,1562.07
-1.61,-6.95,3.61,1562.18
-1.63,-6.97,3.54,1562.28
-1.47,-6.87,3.48,1562.39
-1.58,-7.06,3.43,1562.49
-1.43,-7.04,3.41,1562.59
-1.57,-6.99,3.41,1562.70
-1.65,-7.28,3.44,1562.80
-1.36,-7.35,3.45,1562.91
-1.44,-7.26,3.45,1563.01
-1.38,-7.67,3.74,1563.34
-1.31,-7.70,3.58,1563.44
-1.44,-7.83,3.51,1563.54
-1.26,-7.72,3.46,1563.65
-1.08,-7.70,3.44,1563.75
-1.43,-8.17,3.45,1563.86
-1.45,-7.97,3.41,1563.96
-1.34,-7.69,3.45,1564.06
-1.40,-7.70,3.45,1564.17
-1.38,-7.86,3.44,1564.27
-1.56,-7.53,3.65,1564.61
-1.33,-7.41,3.55,1564.72
-1.25,-7.49,3.51,1564.82
-1.38,-7.51,3.47,1564.93
-1.44,-7.29,3.45,1565.03
-1.82,-7.08,3.45,1565.13
-1.51,-7.40,3.42,1565.24
-1.52,-7.33,3.44,1565.34
-1.45,-7.42,3.48,1565.45
-1.62,-7.58,3.50,1565.55
-1.31,-7.45,3.76,1565.88
-1.21,-7.80,3.64,1565.98
-1.22,-7.48,3.56,1566.08
-1.40,-7.41,3.49,1566.19
-1.30,-7.48,3.45,1566.29
-1.17,-7.72,3.43,1566.40
-1.37,-7.70,3.45,1566.50
-1.45,-7.82,3.46,1566.60
-1.40,-8.04,3.46,1566.71
-1.05,-7.63,3.49,1566.81
-1.23,-7.54,3.75,1567.15
-1.09,-7.82,3.63,1567.26
-1.50,-7.67,3.54,1567.36
-1.49,-7.98,3.51,1567.46
-1.28,-7.79,3.47,1567.57
-1.31,-7.73,3.47,1567.67
-1.60,-7.84,3.47,1567.78
-1.44,-7.58,3.46,1567.88
-1.25,-7.76,3.49,1567.98
-1.24,-7.69,3.48,1568.09
-1.25,-7.32,3.70,1568.41
-1.33,-7.39,3.56,1568.52
-1.53,-7.20,3.45,1568.62
-1.45,-7.13,3.43,1568.72
-1.62,-7.18,3.42,1568.83
-1.43,-7.07,3.41,1568.93
-1.39,-7.18,3.43,1569.04
-1.59,-7.23,3.41,1569.14
-1.34,-7.27,3.41,1569.24
-1.69,-7.17,3.41,1569.35
-1.27,-7.54,3.71,1569.69
-1.26,-7.16,3.60,1569.80
-1.48,-7.53,3.55,1569.90
-1.57,-7.66,3.51,1570.00
-1.39,-7.40,3.47,1570.11
-1.43,-7.48,3.47,1570.21
-1.27,-7.55,3.45,1570.31
-1.56,-7.84,3.43,1570.42
-1.52,-7.89,3.44,1570.52
-1.44,-7.62,3.47,1570.63
-1.25,-7.34,3.74,1570.95
-1.28,-7.16,3.64,1571.06
-1.54,-7.01,3.56,1571.16
-1.61,-7.19,3.49,1571.27
-1.67,-7.19,3.46,1571.37
-1.47,-7.37,3.41,1571.47
-1.55,-7.20,3.42,1571.58
-1.83,-7.25,3.43,1571.68
-1.50,-7.31,3.45,1571.79
-1.52,-7.10,3.43,1571.89
-1.31,-6.94,3.70,1572.23
-1.43,-7.11,3.58,1572.33
-1.59,-7.40,3.50,1572.44
-1.54,-7.27,3.44,1572.54
-1.47,-7.32,3.43,1572.64
-1.69,-7.25,3.40,1572.75
-1.51,-7.22,3.42,1572.85
-1.53,-7.19,3.45,1572.95
-1.62,-7.26,3.46,1573.06
-1.43,-6.97,3.45,1573.16
-1.01,-7.88,3.68,1573.49
-1.19,-7.83,3.53,1573.59
-1.28,-7.83,3.45,1573.70
-1.39,-7.69,3.40,1573.80
-1.42,-7.66,3.40,1573.91
-1.31,-7.80,3.42,1574.01
-1.30,-7.77,3.41,1574.11
-1.28,-7.73,3.44,1574.22
-1.33,-7.77,3.40,1574.32
-1.35,-8.04,3.46,1574.43
-1.21,-8.10,3.76,1574.76
-1.43,-7.72,3.64,1574.87
-1.13,-7.58,3.53,1574.97
-1.17,-7.96,3.46,1575.08
-1.13,-7.93,3.43,1575.18
-1.31,-7.70,3.41,1575.28
-1.52,-7.66,3.41,1575.39
-1.43,-7.75,3.42,1575.49
-1.24,-7.62,3.44,1575.59
-1.21,-7.63,3.45,1575.70
-1.40,-7.18,3.61,1576.03
-1.39,-7.22,3.49,1576.14
-1.52,-7.37,3.45,1576.24
-1.42,-7.22,3.40,1576.34
-1.31,-7.52,3.40,1576.45
-1.61,-7.46,3.36,1576.55
-1.50,-7.23,3.38,1576.66
-1.62,-7.42,3.42,1576.76
-1.36,-7.50,3.44,1576.86
-1.45,-7.43,3.45,1576.97
-1.03,-7.65,3.69,1577.31
-1.58,-7.70,3.55,1577.41
-1.35,-7.64,3.51,1577.51
-1.34,-7.59,3.46,1577.62
-1.30,-7.86,3.47,1577.72
-1.20,-7.94,3.45,1577.82
-1.02,-8.02,3.45,1577.93
-1.36,-7.74,3.44,1578.03
-1.03,-7.74,3.44,1578.14
-1.24,-7.91,3.43,1578.24
-1.39,-7.19,3.65,1578.57
-1.39,-7.11,3.53,1578.68
-1.27,-7.09,3.43,1578.78
-1.47,-7.54,3.40,1578.89
-1.51,-7.29,3.39,1578.99
-1.59,-7.07,3.39,1579.09
-1.36,-6.96,3.39,1579.20
-1.33,-7.02,3.41,1579.30
-1.34,-7.16,3.43,1579.40
-1.25,-7.08,3.47,1579.51
-1.12,-7.52,3.67,1579.85
-1.46,-7.51,3.54,1579.95
-1.43,-7.41,3.47,1580.06
-1.71,-7.31,3.39,1580.16
-1.60,-7.42,3.37,1580.26
-1.31,-7.44,3.36,1580.37
-1.43,-7.36,3.38,1580.47
-1.18,-7.64,3.38,1580.57
-1.46,-7.53,3.41,1580.68
-1.17,-7.55,3.41,1580.78
-1.06,-7.45,3.63,1581.11
-1.16,-7.53,3.52,1581.22
-1.41,-7.20,3.46,1581.32
-1.41,-7.30,3.44,1581.43
-1.50,-7.09,3.42,1581.53
-1.55,-7.01,3.42,1581.63
-1.47,-7.41,3.40,1581.74
-1.54,-7.48,3.43,1581.84
-1.41,-7.35,3.42,1581.95
-1.58,-7.24,3.41,1582.05
-1.47,-7.08,3.63,1582.39
-1.62,-7.16,3.53,1582.49
-1.67,-7.22,3.46,1582.60
-1.30,-7.02,3.44,1582.70
-1.61,-7.04,3.41,1582.80
-1.51,-7.19,3.40,1582.91
-1.35,-7.33,3.39,1583.01
-1.50,-7.45,3.38,1583.11
-1.45,-7.28,3.37,1583.22
-1.47,-7.21,3.40,1583.32
-1.18,-7.38,3.62,1583.65
-1.36,-7.52,3.52,1583.75
-1.17,-7.85,3.44,1583.86
-1.26,-7.74,3.42,1583.96
-1.27,-7.99,3.40,1584.07
-1.29,-7.86,3.42,1584.17
-1.33,-7.96,3.40,1584.28
-1.41,-7.73,3.41,1584.38
-1.59,-7.46,3.43,1584.48
-1.29,-7.72,3.42,1584.59
-1.18,-7.85,3.67,1584.92
-1.54,-7.81,3.55,1585.03
-1.09,-7.83,3.47,1585.13
-1.14,-7.85,3.45,1585.24
-1.30,-7.66,3.39,1585.34
-1.24,-7.65,3.35,1585.44
-1.40,-7.64,3.35,1585.55
-1.37,-7.57,3.40,1585.65
-1.30,-7.58,3.41,1585.76
-1.29,-7.64,3.44,1585.86
-1.50,-7.24,3.74,1586.20
-1.45,-7.05,3.60,1586.30
-1.62,-6.86,3.53,1586.41
-1.28,-7.09,3.49,1586.51
-1.31,-7.46,3.48,1586.62
-1.47,-7.34,3.47,1586.72
-1.39,-7.31,3.48,1586.82
-1.42,-7.39,3.45,1586.93
-1.61,-7.22,3.43,1587.03
-1.59,-7.23,3.45,1587.14
-1.18,-7.44,3.75,1587.47
-1.03,-7.58,3.61,1587.58
-1.29,-7.68,3.57,1587.68
-1.46,-7.49,3.52,1587.79
-1.50,-7.61,3.52,1587.89
-1.24,-7.77,3.49,1587.99
-1.55,-7.46,3.49,1588.10
-1.26,-7.47,3.47,1588.20
-1.41,-7.48,3.46,1588.31
-1.32,-7.42,3.49,1588.41
-1.48,-7.22,3.74,1588.74
-1.27,-7.30,3.60,1588.84
-1.32,-7.43,3.52,1588.94
-1.19,-7.41,3.45,1589.05
-1.44,-7.63,3.44,1589.15
-1.36,-7.52,3.42,1589.26
-1.56,-7.41,3.41,1589.36
-1.54,-7.32,3.40,1589.46
-1.36,-7.02,3.40,1589.57
-1.38,-7.27,3.45,1589.67
-1.62,-6.89,3.78,1590.01
-1.45,-7.19,3.66,1590.11
-1.37,-7.11,3.55,1590.22
-1.49,-7.16,3.50,1590.32
-1.52,-7.02,3.48,1590.43
-1.47,-7.23,3.47,1590.53
-1.51,-7.36,3.43,1590.63
-1.38,-7.11,3.44,1590.74
-1.41,-7.10,3.48,1590.84
-1.46,-7.29,3.51,1590.95
-1.30,-7.89,3.79,1591.27
-1.24,-8.06,3.69,1591.38
-1.27,-7.64,3.60,1591.48
-1.16,-7.72,3.52,1591.58
-1.14,-7.71,3.50,1591.69
-1.51,-8.06,3.52,1591.79
-1.45,-7.88,3.48,1591.90
-1.42,-7.83,3.47,1592.00
-1.31,-7.78,3.50,1592.10
-1.26,-7.79,3.53,1592.21
-1.47,-7.16,3.78,1592.55
-1.70,-7.29,3.60,1592.66
-1.62,-7.45,3.54,1592.76
-1.37,-7.55,3.50,1592.86
-1.39,-7.54,3.47,1592.97
-1.56,-7.54,3.46,1593.07
-1.56,-7.53,3.43,1593.18
-1.84,-7.77,3.39,1593.28
-1.54,-7.48,3.41,1593.38
-1.36,-7.16,3.46,1593.49
-1.21,-7.40,3.71,1593.81
-1.38,-7.57,3.56,1593.92
-1.32,-7.49,3.51,1594.02
-1.59,-6.90,4.68,1594.13
-0.81,-7.70,4.79,1594.23
-1.16,-7.72,4.61,1594.33
-1.07,-7.70,4.53,1594.44
-1.05,-7.17,4.44,1594.54
-1.17,-7.44,4.28,1594.65
-1.24,-7.51,4.21,1594.75
-1.40,-7.23,4.26,1595.08
-1.41,-7.26,4.11,1595.18
-1.40,-7.68,3.97,1595.29
-1.30,-7.50,3.88,1595.39
-1.31,-7.74,3.83,1595.49
-1.51,-7.60,3.77,1595.60
-1.16,-7.57,3.74,1595.70
-1.28,-7.61,3.74,1595.81
-1.22,-7.57,3.75,1595.91
-1.47,-7.37,3.71,1596.01
-1.20,-7.59,3.94,1596.35
-1.36,-7.33,3.82,1596.45
-1.29,-7.43,3.70,1596.56
-1.27,-7.36,3.66,1596.66
-1.10,-7.06,3.61,1596.77
-1.26,-7.19,3.60,1596.87
-1.16,-7.27,3.60,1596.97
-1.30,-7.37,3.57,1597.08
-1.31,-7.30,3.56,1597.18
-1.58,-7.31,3.55,1597.29
-0.82,-7.72,3.75,1597.62
-1.14,-7.81,3.61,1597.72
-0.99,-7.98,3.53,1597.83
-1.14,-8.08,3.49,1597.93
-1.12,-7.96,3.51,1598.03
-1.23,-7.87,3.50,1598.14
-1.13,-7.94,3.52,1598.24
-1.05,-7.48,3.49,1598.34
-0.79,-7.51,3.47,1598.45
-1.07,-8.00,3.48,1598.55
-1.15,-7.62,3.67,1598.89
-1.21,-7.85,3.55,1599.00
-1.28,-7.79,3.48,1599.10
-1.25,-7.71,3.44,1599.20
-1.05,-7.65,3.43,1599.31
-1.20,-7.57,3.45,1599.41
-1.12,-7.76,3.45,1599.52
-1.08,-7.78,3.48,1599.62
-0.79,-7.83,3.49,1599.72
-1.09,-7.81,3.51,1599.83
-1.18,-7.33,3.70,1600.16
-1.01,-7.36,3.61,1600.26
-1.17,-6.96,3.57,1600.36
-1.20,-7.02,3.50,1600.47
-1.40,-7.18,3.47,1600.57
-1.38,-7.24,3.48,1600.67
-1.27,-7.26,3.43,1600.78
-1.29,-7.32,3.44,1600.88
-1.32,-7.21,3.47,1600.99
-1.40,-7.24,3.50,1601.09
-1.16,-7.18,3.75,1601.43
-1.26,-7.26,3.58,1601.53
-1.30,-7.04,3.51,1601.64
-1.34,-7.31,3.44,1601.74
-1.19,-7.44,3.42,1601.84
-1.20,-7.07,3.41,1601.95
-1.14,-7.50,3.42,1602.05
-1.12,-7.77,3.43,1602.16
-1.26,-7.44,3.47,1602.26
-1.27,-7.31,3.47,1602.36
-1.26,-7.16,3.70,1602.69
-1.28,-7.23,3.57,1602.80
-1.54,-7.07,3.52,1602.90
-1.48,-7.20,3.51,1603.01
-1.39,-7.32,3.47,1603.11
-1.37,-7.19,3.46,1603.21
-1.44,-7.23,3.45,1603.32
-1.41,-7.39,3.44,1603.42
-1.31,-7.24,3.43,1603.53
-1.28,-7.20,3.43,1603.63
-1.41,-7.08,3.69,1603.97
-1.43,-7.06,3.59,1604.07
-1.34,-7.27,3.51,1604.18
-1.29,-7.16,3.47,1604.28
-1.51,-7.22,3.47,1604.39
-1.45,-7.18,3.44,1604.49
-1.38,-7.07,3.46,1604.59
-1.51,-7.04,3.46,1604.70
-1.24,-7.03,3.48,1604.80
-1.28,-7.09,3.46,1604.91
-1.01,-7.48,3.69,1605.23
-1.16,-7.64,3.62,1605.34
-1.09,-7.71,3.56,1605.44
-1.25,-7.55,3.53,1605.54
-1.19,-7.89,3.49,1605.65
-1.36,-7.71,3.49,1605.75
-1.07,-7.50,3.47,1605.85
-1.14,-7.37,3.50,1605.96
-1.14,-7.43,3.52,1606.06
-1.08,-7.60,3.55,1606.17
-1.03,-7.84,3.81,1606.51
-0.94,-7.96,3.64,1606.61
-1.02,-7.73,3.54,1606.71
-1.04,-7.65,3.49,1606.82
-1.12,-7.65,3.48,1606.92
-1.06,-7.58,3.50,1607.03
-1.07,-7.75,3.50,1607.13
-1.22,-7.54,3.47,1607.23
-1.28,-7.74,3.48,1607.34
-1.15,-7.70,3.50,1607.44
-1.49,-7.18,3.78,1607.77
-1.50,-7.14,3.65,1607.87
-1.46,-7.34,3.53,1607.98
-1.26,-7.38,3.45,1608.08
-1.26,-7.09,3.41,1608.18
-1.06,-7.33,3.42,1608.29
-1.23,-7.47,3.42,1608.39
-1.22,-7.48,3.44,1608.49
-1.07,-7.09,3.48,1608.60
-1.37,-7.12,3.49,1608.70
-1.18,-7.03,3.77,1609.05
-1.31,-7.08,3.62,1609.15
-1.53,-7.29,3.55,1609.25
-1.50,-7.22,3.53,1609.36
-1.41,-7.03,3.50,1609.46
-1.64,-7.05,3.49,1609.57
-1.38,-6.96,3.47,1609.67
-0.98,-6.86,3.43,1609.77
-1.38,-7.16,3.46,1609.88
-1.50,-7.03,3.46,1609.98
-0.75,-7.34,3.72,1610.31
-1.00,-7.69,3.61,1610.41
-1.27,-7.73,3.56,1610.52
-1.22,-7.78,3.52,1610.62
-1.25,-7.58,3.50,1610.72
-1.18,-7.69,3.47,1610.83
-1.10,-7.71,3.46,1610.93
-1.17,-7.81,3.47,1611.04
-1.26,-7.90,3.51,1611.14
-1.10,-7.72,3.51,1611.24
-1.04,-7.38,3.79,1611.59
-0.94,-7.74,3.64,1611.69
-1.10,-7.64,3.56,1611.80
-1.11,-7.77,3.47,1611.90
-1.13,-7.69,3.45,1612.00
-1.28,-7.60,3.46,1612.11
-1.35,-7.63,3.45,1612.21
-1.44,-7.66,3.46,1612.31
-1.31,-7.35,3.44,1612.42
-1.29,-7.48,3.45,1612.52
-1.03,-7.04,3.76,1612.85
-1.01,-7.17,3.64,1612.95
-1.27,-7.29,3.57,1613.06
-0.95,-7.19,3.53,1613.16
-1.05,-7.33,3.53,1613.27
-1.25,-7.24,3.53,1613.37
-1.31,-7.09,3.52,1613.47
-1.35,-7.17,3.51,1613.58
-1.68,-7.09,3.49,1613.68
-1.27,-7.15,3.49,1613.79
-1.04,-7.42,3.74,1614.13
-1.06,-7.84,3.63,1614.23
-1.02,-7.61,3.54,1614.34
-1.46,-7.34,3.46,1614.44
-1.47,-7.29,3.43,1614.54
-1.43,-7.47,3.43,1614.65
-1.09,-7.56,3.42,1614.75
-1.32,-7.74,3.40,1614.86
-1.13,-7.40,3.41,1614.96
-1.31,-7.70,3.43,1615.06
-1.09,-7.63,3.69,1615.39
-1.07,-7.47,3.62,1615.49
-1.33,-7.42,3.57,1615.60
-1.34,-7.11,3.54,1615.70
-1.32,-7.13,3.51,1615.81
-1.41,-7.23,3.48,1615.91
-1.37,-7.09,3.45,1616.01
-1.14,-7.56,3.47,1616.12
-1.25,-7.61,3.45,1616.22
-1.17,-7.52,3.45,1616.33
-1.14,-6.96,3.71,1616.67
-1.18,-7.08,3.57,1616.78
-1.36,-7.23,3.50,1616.88
